Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales_Standardized,Holiday Season
5,01-06-2012,359867.8,0,"79,72","3,501",22233432.77,"5,801","-1,217,465,829",0
5,08-06-2012,341704.59,0,"81,02","3,452",222336.27,"5,801","-1,249,649,182",0
5,15-06-2012,327383.64,0,"81,64","3,393",22234929.01,"5,801","-1,275,024,442",0
5,22-06-2012,325041.68,0,"80,57","3,346",22239000.46,"5,801","-1,279,174,156",0
5,29-06-2012,329658.1,0,"87,08","3,286",22243071.91,"5,801","-1,270,994,332",0
5,06-07-2012,341214.43,0,"82,35","3,227",22247143.36,"5,603","-1,250,517,695",0
5,13-07-2012,316203.64,0,"80,78","3,256",22251214.81,"5,603","-129,483,426",0
5,20-07-2012,321205.12,0,"81,05","3,311",22252093.58,"5,603","-1,285,972,149",0
5,27-07-2012,306827.36,0,"85,06","3,407",22252972.34,"5,603","-1,311,448,071",0
5,03-08-2012,324195.17,0,"86,91","3,417",22253851.11,"5,603","-1,280,674,085",0
5,10-08-2012,306759.7,0,"86,96","3,494",22254729.87,"5,603","-1,311,567,957",0
5,17-08-2012,314014.18,0,"87,52","3,571",22262767.53,"5,603","-129,871,376",0
5,24-08-2012,320831.36,0,"79,45","3,62",22276174.37,"5,603","-1,286,634,413",0
5,31-08-2012,344642.01,0,"84,25","3,638",22289581.21,"5,603","-1,244,444,374",0
5,07-09-2012,350648.91,1,"86,3","3,73",22302988.05,"5,603","-1,233,800,761",0
5,14-09-2012,299800.67,0,"76,65","3,717",22317341.67,"5,603","-1,323,898,647",0
5,21-09-2012,307306.76,0,"71,09","3,721",22337375.93,"5,603","-1,310,598,623",0
5,28-09-2012,310141.68,0,"78,33","3,666",22357410.19,"5,603","-1,305,575,434",0
5,05-10-2012,343048.29,0,"71,17","3,617",22377444.44,"5,422","-1,247,268,283",0
5,12-10-2012,325345.41,0,"66,24","3,601",2239747.87,"5,422","-1,278,635,978",0
5,19-10-2012,313358.15,0,"69,17","3,594",22401928.73,"5,422","-1,299,876,178",0
5,26-10-2012,319550.77,0,"71,7","3,506",22403781.39,"5,422","-1,288,903,488",0
6,05-02-2010,1652635.1,0,"40,43","2,572",21262235.18,"7,259","107,318,576",0
6,12-02-2010,1606283.86,1,"40,57","2,548",21277004.25,"7,259","991,056,098",0
6,19-02-2010,1567138.07,0,"43,58","2,514",21281615.46,"7,259","921,693,757",0
6,26-02-2010,1432953.21,0,"47,1","2,561",2128453.37,"7,259","683,931,893",0
6,05-03-2010,1601348.82,0,"49,63","2,625",21287451.93,"7,259","982,311,712",0
6,12-03-2010,1558621.36,0,"58,82","2,667",21290370.17,"7,259","906,603,017",0
6,19-03-2010,1693058.91,0,"56,55","2,72",21273519.35,"7,259","1,144,812,622",0
6,26-03-2010,1472033.38,0,"53,74","2,732",2125337.37,"7,259","753,177,962",0
6,02-04-2010,1770333.9,0,"64,94","2,719",21233228.05,"7,092","128,173,601",0
6,09-04-2010,1667181.82,0,"66,15","2,77",21213082.39,"7,092","1,098,961,062",0
6,16-04-2010,1519846.36,0,"65,68","2,808",21199427.65,"7,092","837,897,678",0
6,23-04-2010,1540435.99,0,"64,11","2,795",21194427.45,"7,092","874,380,399",0
6,30-04-2010,1498080.16,0,"68,91","2,78",21189427.25,"7,092","799,330,196",0
6,07-05-2010,1619920.04,0,"73,68","2,835",21184427.06,"7,092","1,015,218,016",0
6,14-05-2010,1524059.4,0,"74,95","2,854",21184217.69,"7,092","845,362,755",0
6,21-05-2010,1531938.44,0,"74,8","2,826",21212753.24,"7,092","859,323,609",0
6,28-05-2010,1644470.66,0,"78,89","2,759",2124128.88,"7,092","1,058,719,207",0
6,04-06-2010,1857380.09,0,"79,44","2,705",21269824.36,"7,092","1,435,972,966",0
6,11-06-2010,1685652.35,0,"81,81","2,668",21298359.92,"7,092","1,131,688,954",0
6,18-06-2010,1677248.24,0,"83,89","2,637",21298138.43,"7,092","111,679,773",0
6,25-06-2010,1640681.88,0,"84,2","2,653",21286414.12,"7,092","1,052,005,876",0
6,02-07-2010,1759777.25,0,"80,34","2,669",2127468.98,"6,973","1,263,030,705",0
6,09-07-2010,1690317.99,0,"80,93","2,642",21262965.49,"6,973","1,139,955,992",0
6,16-07-2010,1560120.8,0,"83,75","2,623",21262121.63,"6,973","909,259,872",0
6,23-07-2010,1585240.92,0,"83,9","2,608",21275785.05,"6,973","953,770,158",0
6,30-07-2010,1532308.78,0,"81,37","2,64",21289448.46,"6,973","859,979,814",0
6,06-08-2010,1633241.59,0,"86,61","2,627",21303111.88,"6,973","1,038,822,442",0
6,13-08-2010,1547654.98,0,"86,83","2,692",21316775.29,"6,973","887,171,712",0
6,20-08-2010,1539930.5,0,"87,36","2,664",21312914.27,"6,973","873,484,723",0
6,27-08-2010,1450766.12,0,"85,71","2,619",21309053.24,"6,973","71,549,455",0
6,03-09-2010,1510925.32,0,"82,15","2,577",21305192.22,"6,973","822,090,507",0
6,10-09-2010,1424225.44,1,"78,78","2,565",2130133.12,"6,973","668,467,177",0
6,17-09-2010,1308537.75,0,"81,78","2,582",21303986.43,"6,973","463,480,408",0
6,24-09-2010,1275591.84,0,"76,49","2,624",21311528.86,"6,973","405,103,621",0
6,01-10-2010,1328468.89,0,"70,69","2,603",21319071.29,"7,007","498,796,352",0
6,08-10-2010,1360317.9,0,"65,21","2,633",21326613.73,"7,007","555,229,544",0
6,15-10-2010,1344580.92,0,"68,93","2,72",21333379.77,"7,007","527,345,223",0
6,22-10-2010,1332716.53,0,"70,97","2,725",21338204.86,"7,007","506,322,736",0
6,29-10-2010,1385323.7,0,"70,39","2,716",21343029.94,"7,007","599,537,267",0
6,05-11-2010,1505442.15,0,"59,9","2,689",21347855.03,"7,007","81,237,489",0
6,12-11-2010,1495536.46,0,"62,11","2,728",21352680.11,"7,007","794,823,019",0
6,19-11-2010,1518841.45,0,"52,99","2,771",21341074.12,"7,007","836,117,081",0
6,26-11-2010,2267452.4,1,"65,79","2,735",21326729.61,"7,007","2,162,579,208",1
6,03-12-2010,1677067.24,0,"52,3","2,708",2131238.51,"7,007","1,116,477,017",1
6,10-12-2010,1834737.58,0,"48,46","2,843",21298040.59,"7,007","1,395,852,752",1
6,17-12-2010,2090268.95,0,"52,24","2,869",2129180.49,"7,007","1,848,628,235",1
6,24-12-2010,2727575.18,0,"55,07","2,886",21291650.82,"7,007","2,977,869,769",1
6,31-12-2010,1464050.02,1,"49,14","2,943",21291496.74,"7,007","739,032,264",1
6,07-01-2011,1350441.68,0,"47,78","2,976",21291342.66,"6,858","537,729,891",0
6,14-01-2011,1306194.55,0,"38,37","2,983",21296558.82,"6,858","459,328,497",0
6,21-01-2011,1261253.18,0,"46,2","3,016",21333996.47,"6,858","379,696,981",0
6,28-01-2011,1287034.7,0,"44,98","3,01",21371434.12,"6,858","4,253,792",0
6,04-02-2011,1514999.17,0,"40,59","2,989",21408871.76,"6,858","829,308,953",0
6,11-02-2011,1486920.17,1,"39,38","3,022",21446309.41,"6,858","779,555,833",0
6,18-02-2011,1572117.54,0,"59,61","3,045",21477752.31,"6,858","93,051,687",0
6,25-02-2011,1422600.43,0,"62,86","3,065",21506797.31,"6,858","665,587,825",0
6,04-03-2011,1502617.99,0,"60,45","3,288",21535842.31,"6,858","807,370,767",0
6,11-03-2011,1494497.39,0,"57,71","3,459",21564887.31,"6,858","792,981,893",0
6,18-03-2011,1685375.47,0,"65,07","3,488",21590350.78,"6,858","1,131,198,351",0
6,25-03-2011,1438465.81,0,"70,83","3,473",21614381.63,"6,858","693,699,658",0
6,01-04-2011,1459276.77,0,"62,25","3,524",21638412.49,"6,855","730,574,553",0
6,08-04-2011,1534594,0,"70,35","3,622",21662443.34,"6,855","86,402,899",0
6,15-04-2011,1448797.02,0,"73,17","3,743",21684466.27,"6,855","712,005,506",0
6,22-04-2011,1639358.93,0,"74,24","3,807",21701469.41,"6,855","1,049,661,743",0
6,29-04-2011,1479249.9,0,"75,27","3,81",21718472.55,"6,855","765,964,899",0
6,06-05-2011,1504651.57,0,"65,42","3,906",21735475.69,"6,855","810,974,063",0
6,13-05-2011,1453185.65,0,"76,95","3,899",21752478.82,"6,855","71,978,171",0
6,20-05-2011,1382783.83,0,"72,01","3,907",21728960.95,"6,855","595,036,877",0
6,27-05-2011,1523979.11,0,"80,83","3,786",21705443.07,"6,855","845,220,489",0
6,03-06-2011,1705506.29,0,"84,01","3,699",2168192.52,"6,855","1,166,868,108",0
6,10-06-2011,1598643.65,0,"84,49","3,648",21658407.32,"6,855","977,518,427",0
6,17-06-2011,1622150.33,0,"87,08","3,637",21653716.16,"6,855","1,019,169,862",0
6,24-06-2011,1543365.9,0,"85,51","3,594",21663145.02,"6,855","879,571,901",0
6,01-07-2011,1694551.15,0,87,"3,524",21672573.88,"6,925","1,147,456,719",0
6,08-07-2011,1709373.62,0,"88,36","3,48",21682002.75,"6,925","1,173,720,622",0
6,15-07-2011,1526801.24,0,"88,93","3,575",21690447.32,"6,925","850,221,015",0
6,22-07-2011,1526506.08,0,"88,06","3,651",2169643.12,"6,925","849,698,022",0
6,29-07-2011,1483991.05,0,"90,22","3,682",21702415.07,"6,925","774,365,732",0
6,05-08-2011,1601584.57,0,"91,46","3,684",21708398.94,"6,925","982,729,436",0
6,12-08-2011,1484995.38,0,"90,49","3,638",21714382.81,"6,925","776,145,302",0
6,19-08-2011,1493544.04,0,"89,26","3,554",21720696.62,"6,925","791,292,654",0
6,26-08-2011,1420405.41,0,"90,07","3,523",21727065.43,"6,925","661,698,474",0
6,02-09-2011,1481618.74,0,"91,22","3,533",21733434.23,"6,925","770,162,241",0
6,09-09-2011,1483574.38,1,"80,21","3,546",21739803.04,"6,925","773,627,435",0
6,16-09-2011,1351407.79,0,"84,94","3,526",21757975.06,"6,925","53,944,174",0
6,23-09-2011,1336044.75,0,"78,49","3,467",21791884.71,"6,925","512,220,002",0
6,30-09-2011,1307551.92,0,"82,51","3,355",21825794.35,"6,925","461,733,618",0
6,07-10-2011,1481739.2,0,"74,1","3,285",218597.04,"6,551","770,375,684",0
6,14-10-2011,1386520.99,0,"71,24","3,274",21891098.44,"6,551","601,658,743",0
6,21-10-2011,1417922.37,0,"68,53","3,353",21907401.67,"6,551","657,298,781",0
6,28-10-2011,1419445.12,0,"69,51","3,372",2192370.49,"6,551","659,996,938",0
6,04-11-2011,1523420.38,0,"58,54","3,332",21940008.12,"6,551","844,230,477",0
6,11-11-2011,1536176.54,0,"61,33","3,297",21956311.35,"6,551","866,833,089",0
6,18-11-2011,1524390.07,0,"63,89","3,308",21978971.37,"6,551","845,948,668",0
6,25-11-2011,2249811.55,1,"62,78","3,236",22004174.12,"6,551","2,131,321,424",1
6,02-12-2011,1688531.34,0,"51,18","3,172",22029376.86,"6,551","1,136,790,231",1
6,09-12-2011,1903385.14,0,"43,64","3,158",22054579.61,"6,551","1,517,489,215",1
6,16-12-2011,2034695.56,0,"53,27","3,159",22076718.56,"6,551","1,750,157,865",1
6,23-12-2011,2644633.02,0,"49,45","3,112",22094772.45,"6,551","2,830,904,735",1
6,30-12-2011,1598080.52,1,"46,8","3,129",22112826.34,"6,551","976,520,618",1
6,06-01-2012,1395339.71,0,"50,82","3,157",22130880.23,"6,132","617,284,614",0
6,13-01-2012,1344243.17,0,"48,33","3,261",22148934.12,"6,132","526,746,765",0
6,20-01-2012,1326255.7,0,"55,37","3,268",22158313.06,"6,132","494,874,806",0
6,27-01-2012,1315610.66,0,"53,95","3,29",22167691.99,"6,132","476,012,882",0
6,03-02-2012,1496305.78,0,"57,45","3,36",22177070.93,"6,132","796,186,176",0
6,10-02-2012,1620603.92,1,"48,58","3,409",22186449.87,"6,132","1,016,429,782",0
6,17-02-2012,1632616.09,0,"49,03","3,51",2220263.59,"6,132","103,771,412",0
6,24-02-2012,1465187.71,0,"59,17","3,555",22223927.26,"6,132","741,048,134",0
6,02-03-2012,1550385.65,0,"60,32","3,63",22245218.62,"6,132","892,010,181",0
6,09-03-2012,1569304.4,0,"57,89","3,669",22266509.98,"6,132","925,532,273",0
6,16-03-2012,1748010.29,0,"62,8","3,734",22281866.03,"6,132","1,242,180,854",0
6,23-03-2012,1495143.62,0,"63,71","3,787",22289308.35,"6,132","794,126,947",0
6,30-03-2012,1508933.26,0,"67,91","3,845",22296750.66,"6,132","81,856,078",0
6,06-04-2012,1840131.19,0,"71,6","3,891",22304192.98,"5,964","1,405,409,678",0
6,13-04-2012,1616394.45,0,"71,29","3,891",22311635.29,"5,964","1,008,971,031",0
6,20-04-2012,1456073.24,0,"68,64","3,877",223170.92,"5,964","724,898,225",0
6,27-04-2012,1456221.1,0,"71,5","3,814",22322548.71,"5,964","725,160,218",0
6,04-05-2012,1543461.12,0,"77,66","3,749",22328005.41,"5,964","879,740,621",0
6,11-05-2012,1517075.67,0,"72,66","3,688",22333462.12,"5,964","832,988,299",0
6,18-05-2012,1513635.64,0,"70,5","3,63",22335119.28,"5,964","826,892,917",0
6,25-05-2012,1603793.42,0,"78,47","3,561",22335256.62,"5,964","986,643,293",0
6,01-06-2012,1681121.38,0,"80,39","3,501",22335393.97,"5,964","1,123,660,538",0
6,08-06-2012,1696619.52,0,"80,5","3,452",22335531.31,"5,964","1,151,121,659",0
6,15-06-2012,1642247.48,0,"82,1","3,393",22336809.33,"5,964","1,054,779,959",0
6,22-06-2012,1618272.25,0,"81,2","3,346",22340939.06,"5,964","1,012,298,301",0
6,29-06-2012,1648863.46,0,"87,35","3,286",22345068.78,"5,964","10,665,028",0
6,06-07-2012,1876359.39,0,"82,95","3,227",22349198.51,"5,668","1,469,602,347",0
6,13-07-2012,1588142.26,0,"80,27","3,256",22353328.24,"5,668","958,911,036",0
6,20-07-2012,1574361.97,0,"81,57","3,311",22354245.01,"5,668","93,449,377",0
6,27-07-2012,1513229.16,0,"85,78","3,407",22355161.78,"5,668","826,172,676",0
6,03-08-2012,1627274.93,0,"87,55","3,417",22356078.56,"5,668","102,825,013",0
6,10-08-2012,1588380.73,0,"87,04","3,494",22356995.33,"5,668","959,333,581",0
6,17-08-2012,1543049.52,0,"87,53","3,571",22365102.24,"5,668","879,011,308",0
6,24-08-2012,1501095.49,0,"79,03","3,62",22378601.75,"5,668","804,673,052",0
6,31-08-2012,1577439.81,0,"83,58","3,638",22392101.25,"5,668","939,947,388",0
6,07-09-2012,1608077.01,1,"86,33","3,73",22405600.76,"5,668","994,233,377",0
6,14-09-2012,1375166.86,0,"76,41","3,717",22420046.78,"5,668","581,540,385",0
6,21-09-2012,1425603.65,0,"70,81","3,721",22440171.92,"5,668","670,909,224",0
6,28-09-2012,1369131.46,0,"77,82","3,666",22460297.06,"5,668","570,846,272",0
6,05-10-2012,1518177.71,0,"70,84","3,617",2248042.22,"5,329","834,941,001",0
6,12-10-2012,1459396.84,0,"65,43","3,601",22500547.33,"5,329","730,787,304",0
6,19-10-2012,1436883.99,0,"69,68","3,594",22505010.13,"5,329","690,896,834",0
6,26-10-2012,1431426.34,0,"72,34","3,506",22506862.54,"5,329","681,226,436",0
7,05-02-2010,496725.44,0,"10,53","2,58",18938169.74,"9,014","-974,968,072",0
7,12-02-2010,524104.92,1,"25,9","2,572",18946427.25,"9,014","-926,454,431",0
7,19-02-2010,506760.54,0,"27,28","2,55",18953409.98,"9,014","-9,571,869",0
7,26-02-2010,496083.24,0,"24,91","2,586",18960180.23,"9,014","-976,105,985",0
7,05-03-2010,491419.55,0,"35,86","2,62",18966950.49,"9,014","-984,369,567",0
7,12-03-2010,480452.1,0,"27,25","2,684",18973720.75,"9,014","-1,003,802,768",0
7,19-03-2010,574450.23,0,"29,04","2,692",1897342.62,"9,014","-837,247,685",0
7,26-03-2010,514731.6,0,"23,33","2,717",18971954.17,"9,014","-943,062,996",0
7,02-04-2010,561145.14,0,"38,26","2,725",18970482.15,"8,963","-860,822,945",0
7,09-04-2010,484263.25,0,"33,79","2,75",18969010.12,"8,963","-9,970,498",0
7,16-04-2010,406228.19,0,"41,89","2,765",18966288.45,"8,963","-1,135,319,954",0
7,23-04-2010,404751.25,0,"43,07","2,776",18961900.57,"8,963","-1,137,936,941",0
7,30-04-2010,373655.61,0,"38,99","2,766",1895751.27,"8,963","-1,193,035,239",0
7,07-05-2010,395453.83,0,"40,07","2,771",18953124.83,"8,963","-115,441,102",0
7,14-05-2010,372673.61,0,"41,41","2,788",18949041.16,"8,963","-1,194,775,242",0
7,21-05-2010,395195.65,0,"46,6","2,776",1894678.27,"8,963","-1,154,868,488",0
7,28-05-2010,442734.55,0,"54,24","2,737",18944524.25,"8,963","-1,070,634,414",0
7,04-06-2010,509183.22,0,"53,63","2,7",1894226.58,"8,963","-952,894,159",0
7,11-06-2010,498580.87,0,"63,59","2,684",18940007.34,"8,963","-97,168,044",0
7,18-06-2010,481144.09,0,"52,7","2,674",18941852.59,"8,963","-1,002,576,633",0
7,25-06-2010,553714.87,0,"59,94","2,715",18945339.31,"8,963","-873,988,624",0
7,02-07-2010,575570.77,0,"61,31","2,728",18948826.03,"9,017","-835,262,202",0
7,09-07-2010,593462.34,0,58,"2,711",18952312.76,"9,017","-803,560,168",0
7,16-07-2010,557166.35,0,"62,19","2,699",18961254.56,"9,017","-867,872,954",0
7,23-07-2010,570231.21,0,"64,64","2,691",1897746.98,"9,017","-844,723,357",0
7,30-07-2010,603547.16,0,"66,07","2,69",18993685.04,"9,017","-785,690,897",0
7,06-08-2010,643854.17,0,"61,7","2,69",19009900.28,"9,017","-714,270,993",0
7,13-08-2010,598185.4,0,"60,13","2,723",19026115.52,"9,017","-795,191,388",0
7,20-08-2010,582353.17,0,"59,59","2,732",19029482.37,"9,017","-823,244,482",0
7,27-08-2010,554309.24,0,"57,57","2,731",19032849.22,"9,017","-872,935,461",0
7,03-09-2010,532765.05,0,"49,84","2,773",19036216.07,"9,017","-911,109,565",0
7,10-09-2010,535769.32,1,"48,5","2,78",19039582.93,"9,017","-905,786,306",0
7,17-09-2010,489408.53,0,"48,56","2,8",19046882.87,"9,017","-987,932,889",0
7,24-09-2010,488008.83,0,"47,55","2,793",19057132.64,"9,017","-990,413,015",0
7,01-10-2010,448998.73,0,"49,99","2,759",19067382.41,"9,137","-1,059,534,927",0
7,08-10-2010,480239.88,0,"44,13","2,745",19077632.18,"9,137","-10,041,788",0
7,15-10-2010,463370.48,0,"35,86","2,762",19086230.87,"9,137","-1,034,069,654",0
7,22-10-2010,472450.81,0,"36,84","2,762",19090701.84,"9,137","-1,017,980,237",0
7,29-10-2010,465493.15,0,"34,78","2,748",1909517.28,"9,137","-10,303,085",0
7,05-11-2010,480512.44,0,"49,44","2,729",19099643.77,"9,137","-1,003,695,852",0
7,12-11-2010,507584.29,0,"22,12","2,737",19104114.74,"9,137","-955,727,299",0
7,19-11-2010,482528.36,0,"25,56","2,758",19103121.72,"9,137","-1,000,123,848",0
7,26-11-2010,835189.26,1,"17,95","2,742",19101218.05,"9,137","-37,524,476",1
7,03-12-2010,552811.62,0,"21,88","2,712",19099314.37,"9,137","-875,589,091",1
7,10-12-2010,599730.07,0,"24,24","2,728",19097410.69,"9,137","-792,454,391",1
7,17-12-2010,716388.81,0,"20,74","2,778",19103033.76,"9,137","-585,747,021",1
7,24-12-2010,1045124.88,0,"26,04","2,781",19114301.89,"9,137","-3,260,288",1
7,31-12-2010,729572.08,1,"13,76","2,829",19125570.02,"9,137","-562,387,613",1
7,07-01-2011,661163.94,0,"10,09","2,882",19136838.15,"8,818","-683,599,849",0
7,14-01-2011,547384.9,0,"11,32","2,911",19147849.39,"8,818","-885,204,684",0
7,21-01-2011,521539.46,0,"25,4","2,973",19157319.24,"8,818","-931,000,164",0
7,28-01-2011,513372.17,0,"10,11","3,008",1916678.91,"8,818","-945,471,767",0
7,04-02-2011,558027.77,0,"-2,06","3,011",19176258.95,"8,818","-866,346,606",0
7,11-02-2011,559903.13,1,"10,24","3,037",19185728.81,"8,818","-86,302,366",0
7,18-02-2011,572387.47,0,"17,3","3,051",19191783.31,"8,818","-840,902,685",0
7,25-02-2011,546690.84,0,"17,46","3,101",19196471.67,"8,818","-886,434,488",0
7,04-03-2011,551378.39,0,"21,84","3,232",19201160.04,"8,818","-878,128,628",0
7,11-03-2011,558963.83,0,"20,7","3,372",1920584.84,"8,818","-864,688,003",0
7,18-03-2011,635014.69,0,"27,69","3,406",19212379.81,"8,818","-729,933,649",0
7,25-03-2011,559061.58,0,"25,69","3,414",19219648.44,"8,818","-8,645,148",0
7,01-04-2011,513409.67,0,"24,83","3,461",19226917.07,"8,595","-945,405,321",0
7,08-04-2011,500552.16,0,"30,64","3,532",19234185.71,"8,595","-968,187,515",0
7,15-04-2011,423380.14,0,"27,79","3,611",19242259.54,"8,595","-1,104,928,451",0
7,22-04-2011,466594.89,0,"31,84","3,636",19252346.38,"8,595","-1,028,356,329",0
7,29-04-2011,410429.73,0,"26,79","3,663",19262433.22,"8,595","-1,127,875,255",0
7,06-05-2011,407012.47,0,"26,54","3,735",19272520.06,"8,595","-113,393,029",0
7,13-05-2011,414094.05,0,"36,61","3,767",1928260.69,"8,595","-1,121,382,454",0
7,20-05-2011,424670.98,0,"36,16","3,828",1928313.17,"8,595","-1,102,641,214",0
7,27-05-2011,457216.87,0,"37,51","3,795",19283656.51,"8,595","-1,044,973,222",0
7,03-06-2011,542295.37,0,"45,77","3,763",19284181.31,"8,595","-894,222,812",0
7,10-06-2011,621099.95,0,"53,3","3,735",19284706.12,"8,595","-754,589,146",0
7,17-06-2011,610991.35,0,"48,79","3,697",19290347.59,"8,595","-772,500,553",0
7,24-06-2011,640043.97,0,"46,85","3,661",19299826.55,"8,595","-721,022,278",0
7,01-07-2011,704344.21,0,"58,54","3,597",19309305.52,"8,622","-607,088,822",0
7,08-07-2011,761793.94,0,"59,08","3,54",19318784.48,"8,622","-505,293,769",0
7,15-07-2011,642748.21,0,"54,37","3,532",19331254.84,"8,622","-716,230,641",0
7,22-07-2011,688043.96,0,"56,22","3,545",19351203.67,"8,622","-635,971,199",0
7,29-07-2011,653382.62,0,"56,66","3,547",1937115.25,"8,622","-697,387,553",0
7,05-08-2011,695392.84,0,"55,91","3,554",19391101.33,"8,622","-622,949,735",0
7,12-08-2011,670670.46,0,"54,56","3,542",19411050.17,"8,622","-666,755,267",0
7,19-08-2011,645156.21,0,"56,06","3,499",19425006.34,"8,622","-711,963,911",0
7,26-08-2011,629994.47,0,"57,6","3,485",19437963.74,"8,622","-738,828,966",0
7,02-09-2011,592355.24,0,"53,4","3,511",19450921.13,"8,622","-805,521,836",0
7,09-09-2011,613135.23,1,"45,61","3,566",19463878.53,"8,622","-768,701,817",0
7,16-09-2011,558981.45,0,"43,67","3,596",19474197.07,"8,622","-864,656,782",0
7,23-09-2011,536144.81,0,"43,67","3,581",19480997.13,"8,622","-905,120,976",0
7,30-09-2011,488880.26,0,"47,34","3,538",19487797.18,"8,622","-98,886,893",0
7,07-10-2011,525866.36,0,"40,65","3,498",19494597.24,"8,513","-923,333,339",0
7,14-10-2011,501959.19,0,"32,65","3,491",19502610.12,"8,513","-965,694,402",0
7,21-10-2011,558691.43,0,"37,49","3,548",19517899.94,"8,513","-865,170,668",0
7,28-10-2011,527339.52,0,"28,82","3,55",19533189.77,"8,513","-92,072,305",0
7,04-11-2011,564536.01,0,"23,41","3,527",19548479.59,"8,513","-85,481,467",0
7,11-11-2011,556015.59,0,"19,53","3,505",19563769.41,"8,513","-869,911,983",0
7,18-11-2011,539826.56,0,"29,53","3,479",19571847.13,"8,513","-898,597,291",0
7,25-11-2011,949075.87,1,"27,6","3,424",19577.04,"8,513","-173,449,321",1
7,02-12-2011,591907.88,0,"20,38","3,378",19582232.87,"8,513","-806,314,512",1
7,09-12-2011,653845.45,0,"11,17","3,331",19587425.75,"8,513","-696,567,466",1
7,16-12-2011,720242.19,0,"15,2","3,266",19598416.85,"8,513","-578,919,225",1
7,23-12-2011,1059715.27,0,"12,19","3,173",19617138.93,"8,513","22,592,393",1
7,30-12-2011,815915.52,1,"15,56","3,119",19635861.01,"8,513","-409,395,858",1
7,06-01-2012,713117.66,0,"18,67","3,095",19654583.09,"8,256","-591,543,165",0
7,13-01-2012,593875.46,0,"7,46","3,077",19673305.17,"8,256","-802,828,161",0
7,20-01-2012,578002.85,0,"27,41","3,055",19677966.52,"8,256","-830,952,805",0
7,27-01-2012,541037.98,0,"26,9","3,038",19682627.86,"8,256","-896,450,778",0
7,03-02-2012,580453.32,0,"22,2","3,031",19687289.21,"8,256","-826,610,822",0
7,10-02-2012,563460.77,1,"18,79","3,103",19691950.56,"8,256","-856,719,885",0
7,17-02-2012,620908.18,0,"27,03","3,113",19694327.11,"8,256","-754,928,943",0
7,24-02-2012,603041.14,0,"24,41","3,129",19694990.07,"8,256","-786,587,513",0
7,02-03-2012,551058.13,0,"21,64","3,191",19695653.03,"8,256","-878,696,096",0
7,09-03-2012,579166.5,0,"30,1","3,286",19696315.99,"8,256","-828,890,936",0
7,16-03-2012,669205.73,0,"37,29","3,486",19704572.08,"8,256","-669,350,619",0
7,23-03-2012,615997.29,0,"35,06","3,664",19722952.34,"8,256","-763,630,539",0
7,30-03-2012,583322.2,0,"44,99","3,75",19741332.59,"8,256","-82,152,746",0
7,06-04-2012,621425.98,0,"44,29","3,854",19759712.85,"8,09","-754,011,454",0
7,13-04-2012,517420.23,0,"41,43","3,901",1977809.31,"8,09","-938,299,019",0
7,20-04-2012,457340.06,0,"39,3","3,936",19772273.85,"8,09","-1,044,754,942",0
7,27-04-2012,467827.75,0,"51,49","3,927",1976645.46,"8,09","-1,026,171,827",0
7,04-05-2012,465198.89,0,"45,38","3,903",19760635.34,"8,09","-1,030,829,898",0
7,11-05-2012,460397.41,0,"48,54","3,87",19754816.09,"8,09","-103,933,763",0
7,18-05-2012,468428.3,0,"49,41","3,837",19755531.37,"8,09","-1,025,107,714",0
7,25-05-2012,532739.77,0,"50,6","3,804",19758860.46,"8,09","-911,154,359",0
7,01-06-2012,598495.02,0,"55,06","3,764",19762189.54,"8,09","-794,642,773",0
7,08-06-2012,642963.75,0,"63,07","3,741",19765518.63,"8,09","-715,848,726",0
7,15-06-2012,666942.02,0,"59,33","3,723",1976922.92,"8,09","-673,361,681",0
7,22-06-2012,687344.68,0,"63,69","3,735",19773893.45,"8,09","-637,210,252",0
7,29-06-2012,704335.41,0,"68,84","3,693",1977855.77,"8,09","-607,104,414",0
7,06-07-2012,805642.61,0,"64,67","3,646",19783221.95,"7,872","-427,598,405",0
7,13-07-2012,694150.89,0,"64,21","3,613",19787886.21,"7,872","-625,150,343",0
7,20-07-2012,686345.69,0,"62,87","3,585",19792903.78,"7,872","-63,898,036",0
7,27-07-2012,686365.4,0,"64,6","3,57",19797921.36,"7,872","-638,945,436",0
7,03-08-2012,680954.81,0,"61,83","3,528",19802938.93,"7,872","-648,532,449",0
7,10-08-2012,675926.3,0,"63,41","3,509",19807956.51,"7,872","-657,442,455",0
7,17-08-2012,642450.4,0,"59,66","3,545",19810010.57,"7,872","-71,675,833",0
7,24-08-2012,609099.37,0,"59,27","3,558",19809841.99,"7,872","-775,852,948",0
7,31-08-2012,586467.16,0,"60,46","3,556",19809673.41,"7,872","-815,954,912",0
7,07-09-2012,597876.55,1,"57,84","3,596",19809504.84,"7,872","-795,738,639",0
7,14-09-2012,541120.2,0,"53,66","3,659",19812671.84,"7,872","-896,305,093",0
7,21-09-2012,530842.25,0,"51,77","3,765",1983585.23,"7,872","-91,451,657",0
7,28-09-2012,525545.76,0,"50,64","3,789",19859032.76,"7,872","-923,901,409",0
7,05-10-2012,505830.56,0,"48,43","3,779",19882213.22,"7,557","-95,883,473",0
7,12-10-2012,503463.93,0,"41,43","3,76",19905393.68,"7,557","-963,028,156",0
